Kingdom	Supergroup	Division	Class	Order	Family	Genus	Species
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-3	Dino-Group-II-Clade-3_X	Dino-Group-II-Clade-3_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-1	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Scyphozoa	Pelagia	Pelagia_noctiluca
Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes_X	Chytridiomycetes_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_fusiforme
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
Eukaryota	Rhizaria	Cercozoa	Chlorarachniophyceae	Chlorarachnida	Chlorarachnida_X	Bigelowiella	Bigelowiella_longifila
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiales_X	Dactylodinium	Dactylodinium_pterobelotum
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-4	Dino-Group-I-Clade-4_X	Dino-Group-I-Clade-4_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp.
Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Apedinella	Apedinella_radians
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Minidiscus	Minidiscus_variabilis
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Unruhdinium	Unruhdinium_niei
Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp.
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.
Eukaryota	Stramenopiles	Pseudofungi	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_XX	MAST-1C_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_sp.
Eukaryota	Amoebozoa	Lobosa	Tubulinea	Echinamoebida	Echinamoebidae	Echinamoeba	Echinamoeba_exundans
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	Hyalosira	Hyalosira_delicatula
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_B	Strombidiida_B_X	Strombidiida_B_XX	Strombidiida_B_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-14	Dino-Group-II-Clade-14_X	Dino-Group-II-Clade-14_X_sp.
Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	Suctoria	Acinetidae_1	Paracineta	Paracineta_limbata
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Pfiesteria	Pfiesteria_sp.
Eukaryota	Archaeplastida	Rhodophyta	Compsopogonophyceae	Erythropeltidales	Erythropeltidales_X	Rhodochaete	Rhodochaete_parvula
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Filosa-Imbricatea_X	Novel-clade-2	Novel-clade-2_X	Novel-clade-2_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_sp.
Eukaryota	Rhizaria	Radiolaria	Acantharea	Arthracanthida-Symphyacanthida	Arthracanthida-Symphyacanthida_X	Lychnaspis	Lychnaspis_giltschi
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_L	Strombidiidae_L_X	Strombidiidae_L_X_sp.
Eukaryota	Rhizaria	Radiolaria	Acantharea	Chaunacanthida	Chaunacanthida_X	Acanthometron	Acanthometron_sp.
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Parapionosyllis	Parapionosyllis_elegans
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-F	Paraphysomonas	Paraphysomonas_foraminifera
Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_J	Strombidiidae_J_X	Strombidiidae_J_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I_X	Dino-Group-I_XX	Dino-Group-I_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-6	Dino-Group-II-Clade-6_X	Dino-Group-II-Clade-6_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp.
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Spumellarida	Spumellarida-Group-I	Spumellarida-Group-I_X	Spumellarida-Group-I_X_sp.
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Spumellarida	Spongodiscidae-Coccodiscidae	Hexacontium	Hexacontium_pachydermum
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_debilis
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa-lineage_X	Protaspa-lineage_X_sp.
Eukaryota	Stramenopiles	Sagenista	MAST-6	MAST-6_X	MAST-6_XX	MAST-6_XXX	MAST-6_XXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-2	Dino-Group-II-Clade-2_X	Dino-Group-II-Clade-2_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
Eukaryota	Excavata	Metamonada	Preaxostyla	Oxymonadida	Polymastigidae	Monocercomonoides	Monocercomonoides_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-3	Dino-Group-II-Clade-3_X	Dino-Group-II-Clade-3_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
Eukaryota	Archaeplastida	Chlorophyta	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	Neodesmus	Neodesmus_danubialis
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
Eukaryota	Stramenopiles	Opalozoa	MAST-12	MAST-12A	MAST-12A_X	MAST-12A_XX	MAST-12A_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-1	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.
Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	Suctoria	Suctoria_X	Suctoria_XX	Suctoria_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
Eukaryota	Stramenopiles	Opalozoa	MAST-3	MAST-3I	MAST-3I_X	MAST-3I_XX	MAST-3I_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Lepidodinium_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-4	Dino-Group-I-Clade-4_X	Dino-Group-I-Clade-4_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-6	Dino-Group-II-Clade-6_X	Dino-Group-II-Clade-6_X_sp.
Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Warnowiaceae	Warnowia	Warnowia_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-17	Dino-Group-II-Clade-17_X	Dino-Group-II-Clade-17_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp.
Eukaryota	Alveolata	Ciliophora	Nassophorea	Nassophorea_X	Discotrichidae	NASSO_1	NASSO_1_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Tintinnidae	Amphorides	Amphorides_quadrilineata
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-1	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Protodinium	Protodinium_simplex
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_trinitatum
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Thaumatomonadida	Thaumatomonadidae	Thaumatomastix	Thaumatomastix_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_pygmaea
Eukaryota	Alveolata	Ciliophora	CONThreeP	CONThreeP_X	CONThreeP_XX	Askenasia	Askenasia_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Filosa-Imbricatea_X	Novel-clade-2	Novel-clade-2_X	Novel-clade-2_X_sp.
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-F	Paraphysomonas	Paraphysomonas_foraminifera
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Nassellaria	Nassellaria_X	Nassellaria_XX	Nassellaria_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-13	Dino-Group-II-Clade-13_X	Dino-Group-II-Clade-13_X_sp.
Eukaryota	Stramenopiles	Pseudofungi	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_XX	MAST-1C_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Spiniferodinium	Spiniferodinium_palustre
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_H	Strombidiidae_H_X	Strombidiidae_H_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_fusiforme
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-14	Dino-Group-II-Clade-14_X	Dino-Group-II-Clade-14_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium_robustum
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_B	Tontoniidae_B_X	Tontoniidae_B_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_D	Stephanoecidae_Group_D_X	Stephanoecidae_Group_D_X_sp.
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_New_Choanos_8	Stephanoecidae_New_Choanos_8_X	Stephanoecidae_New_Choanos_8_X_sp.
Eukaryota	Stramenopiles	Sagenista	MAST-7	MAST-7A	MAST-7A_X	MAST-7A_XX	MAST-7A_XX_sp.
Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Florenciellales	Pseudochattonella	Pseudochattonella_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-6	Dino-Group-II-Clade-6_X	Dino-Group-II-Clade-6_X_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_Q	Strombidiidae_Q_X	Strombidiidae_Q_X_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Bacteriastrum	Bacteriastrum_elegans
Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	Suctoria	Suctoria_X	Suctoria_XX	Suctoria_XX_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_F	Strombidium_F	Strombidium_F_sp.
Eukaryota	Stramenopiles	Opalozoa	MAST-3	MAST-3_X	MAST-3_XX	MAST-3_XXX	MAST-3_XXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-V	Dino-Group-V_X	Dino-Group-V_XX	Dino-Group-V_XX_sp.
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_Q	Strombidiidae_Q_X	Strombidiidae_Q_X_sp.
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp.
Eukaryota	Stramenopiles	Pseudofungi	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_XX	MAST-1C_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-V	Dino-Group-V_X	Dino-Group-V_XX	Dino-Group-V_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-III	Dino-Group-III_X	Dino-Group-III_XX	Dino-Group-III_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_rhathymum
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-6	Dino-Group-II-Clade-6_X	Dino-Group-II-Clade-6_X_sp.
Eukaryota	Stramenopiles	Pseudofungi	MAST-1	MAST-1A	MAST-1A_X	MAST-1A_XX	MAST-1A_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II_X	Dino-Group-II_XX	Dino-Group-II_XX_sp.
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytriales	Thraustochytriaceae	Thraustochytriaceae_X	Thraustochytriaceae_X_sp.
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-H	Chrysophyceae_Clade-H_X	Chrysophyceae_Clade-H_X_sp.
Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp.
Eukaryota	Stramenopiles	Opalozoa	MAST-3	MAST-3B	MAST-3B_X	MAST-3B_XX	MAST-3B_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-1	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-17	Dino-Group-II-Clade-17_X	Dino-Group-II-Clade-17_X_sp.
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Calocalanus	Calocalanus_styliremis
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysaceae	Dinophysaceae_X	Dinophysaceae_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Apocalathium	Apocalathium_baicalense
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Spumellarida	Spumellarida-Group-I	Spumellarida-Group-I_X	Spumellarida-Group-I_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-20	Dino-Group-II-Clade-20_X	Dino-Group-II-Clade-20_X_sp.
Eukaryota	Alveolata	Ciliophora	Nassophorea	Nassophorea_X	Discotrichidae	NASSO_1	NASSO_1_sp.
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Paramonas	Paramonas_globosa
Eukaryota	Stramenopiles	Sagenista	MAST-9	MAST-9A	MAST-9A_X	MAST-9A_XX	MAST-9A_XX_sp.
Eukaryota	Stramenopiles	Sagenista	MAST-7	MAST-7A	MAST-7A_X	MAST-7A_XX	MAST-7A_XX_sp.
Eukaryota	Stramenopiles	Sagenista	MAST-8	MAST-8D	MAST-8D_X	MAST-8D_XX	MAST-8D_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_B	Pseudotontonia	Pseudotontonia_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_gutrula
Eukaryota	Rhizaria	Radiolaria	Acantharea	Acantharea_X	Acantharea_XX	Acantharea_XXX	Acantharea_XXX_sp.
Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	OLIGO5	OLIGO5_X	OLIGO5_XX	OLIGO5_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-1	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.
Eukaryota	Rhizaria	Radiolaria	Acantharea	Acantharea-Group-II	Acantharea-Group-II_X	Acantharea-Group-II_XX	Acantharea-Group-II_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.
Eukaryota	Stramenopiles	Pseudofungi	Developea	Developea_X	Developea_XX	Developayella	Developayella_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pseudo-nitzschia	Pseudo-nitzschia_sp.
Eukaryota	Stramenopiles	Opalozoa	MAST-3	MAST-3J	MAST-3J_X	MAST-3J_XX	MAST-3J_XX_sp.
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytriales	Thraustochytriaceae	Thraustochytrium	Thraustochytrium_multirudimentale
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-17	Dino-Group-II-Clade-17_X	Dino-Group-II-Clade-17_X_sp.
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Paracalanus	Paracalanus_parvus
Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnoxanthella	Gymnoxanthella_radiolariae
Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus	Ostreococcus_mediterraneus
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Pentapharsodinium	Pentapharsodinium_tyrrhenicum
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-4	Dino-Group-I-Clade-4_X	Dino-Group-I-Clade-4_X_sp.
Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-38	Dino-Group-II-Clade-38_X	Dino-Group-II-Clade-38_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-6	Dino-Group-II-Clade-6_X	Dino-Group-II-Clade-6_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II_X	Dino-Group-II_XX	Dino-Group-II_XX_sp.
Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Florenciellales	Florenciellales_X	Florenciellales_X_sp.
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Ulvales-relatives	Ulvales-relatives_X	Dilabifilum	Dilabifilum_arthropyreniae
Eukaryota	Amoebozoa	Conosa	Archamoebea	Mastigamoebida	Mastigamoebidae	Mastigamoeba	Mastigamoeba_simplex
Eukaryota	Alveolata	Ciliophora	CONTH_8	CONTH_8_X	CONTH_8_XX	CONTH_8_XXX	CONTH_8_XXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp.
Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes_X	Chytridiomycetes_X_sp.
Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picomonas	Picomonas_judraskeda
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
Eukaryota	Amoebozoa	Conosa	Archamoebea	Mastigamoebida	Mastigamoebidae	Mastigamoeba	Mastigamoeba_simplex
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Pentapharsodinium	Pentapharsodinium_tyrrhenicum
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa-lineage_X	Protaspa-lineage_X_sp.
Eukaryota	Stramenopiles	Sagenista	MAST-4	MAST-4C	MAST-4C_X	MAST-4C_XX	MAST-4C_XX_sp.
Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picomonas	Picomonas_judraskeda
Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas_australis
Eukaryota	Alveolata	Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsus	Perkinsus_qugwadi
Eukaryota	Archaeplastida	Rhodophyta	Florideophyceae	Rhodymeniales	Rhodymeniales_X	Semnocarpa	Semnocarpa_minuta
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Amphicorina	Amphicorina_mobilis
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pseudo-nitzschia	Pseudo-nitzschia_sp.
Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	Suctoria	Ephelotidae	Ephelota	Ephelota_gemmipara
Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp.
Eukaryota	Stramenopiles	Ochrophyta	MOCH-4	MOCH-4_X	MOCH-4_XX	MOCH-4_XXX	MOCH-4_XXX_sp.
